#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: EFH --- climate region: TRY2010_4_Jahr.dat --- total energy demand: 149.596275030235 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;Value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#009;simulated building	;SFH_1
#010;set point temperature heating day [°C];20
#011;set point temperature heating night [°C];20
#012;set point temperature cooling [°C];26
#013;orientation of the building [°];0
#014;climate region	;TRY2010_4_Jahr.dat
#015;number of houses	;1
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;t_room;t_amb;heating_on
20150105;220000;1420491600;12063;20,8;-7,2;1
20150105;221500;1420492500;11856,3;20,6;-7,025;1
20150105;223000;1420493400;11649,5;20,4;-6,85;1
20150105;224500;1420494300;11442,7;20,2;-6,675;1
20150105;230000;1420495200;11236;20;-6,5;1
20150105;231500;1420496100;11332;20;-6,575;1
20150105;233000;1420497000;11428,1;20;-6,65;1
20150105;234500;1420497900;11524,1;20;-6,725;1
20150106;0;1420498800;11620,1;20;-6,8;1
20150106;1500;1420499700;11599;20;-6,375;1
20150106;3000;1420500600;11577,8;20;-5,95;1
20150106;4500;1420501500;11556,7;20;-5,525;1
20150106;10000;1420502400;11535,5;20;-5,1;1
20150106;11500;1420503300;11494,9;20;-4,825;1
20150106;13000;1420504200;11454,2;20;-4,55;1
20150106;14500;1420505100;11413,6;20;-4,275;1
20150106;20000;1420506000;11373;20;-4;1
20150106;21500;1420506900;11334,1;20;-3,85;1
20150106;23000;1420507800;11295,3;20;-3,7;1
20150106;24500;1420508700;11256,5;20;-3,55;1
20150106;30000;1420509600;11217,7;20;-3,4;1
20150106;31500;1420510500;11147,5;20;-3,225;1
20150106;33000;1420511400;11077,3;20;-3,05;1
20150106;34500;1420512300;11007,2;20;-2,875;1
20150106;40000;1420513200;10937;20;-2,7;1
20150106;41500;1420514100;10796,5;20;-2,475;1
20150106;43000;1420515000;10655,9;20;-2,25;1
20150106;44500;1420515900;10515,4;20;-2,025;1
20150106;50000;1420516800;10374,9;20;-1,8;1
20150106;51500;1420517700;10332,4;20;-1,75;1
20150106;53000;1420518600;10290;20;-1,7;1
20150106;54500;1420519500;10247,5;20;-1,65;1
20150106;60000;1420520400;10205,1;20;-1,6;1
20150106;61500;1420521300;10170,9;20,025;-1,4;1
20150106;63000;1420522200;10136,8;20,05;-1,2;1
20150106;64500;1420523100;10102,6;20,075;-1;1
20150106;70000;1420524000;10068,5;20,1;-0,8;1
20150106;71500;1420524900;10027,8;20,125;-0,7;1
20150106;73000;1420525800;9987,11;20,15;-0,6;1
20150106;74500;1420526700;9946,43;20,175;-0,5;1
20150106;80000;1420527600;9905,76;20,2;-0,4;1
20150106;81500;1420528500;9837,15;20,2;-0,3;1
20150106;83000;1420529400;9768,53;20,2;-0,2;1
20150106;84500;1420530300;9699,91;20,2;-0,1;1
20150106;90000;1420531200;9631,3;20,2;0;1
20150106;91500;1420532100;9522,85;20,2;0,275;1
20150106;93000;1420533000;9414,4;20,2;0,55;1
20150106;94500;1420533900;9305,95;20,2;0,825;1
20150106;100000;1420534800;9197,5;20,2;1,1;1
20150106;101500;1420535700;9105,28;20,2;1,225;1
20150106;103000;1420536600;9013,06;20,2;1,35;1
20150106;104500;1420537500;8920,85;20,2;1,475;1
20150106;110000;1420538400;8828,63;20,2;1,6;1
20150106;111500;1420539300;8613,84;20,2;1,6;1
20150106;113000;1420540200;8399,04;20,2;1,6;1
20150106;114500;1420541100;8184,25;20,2;1,6;1
20150106;120000;1420542000;7969,45;20,2;1,6;1
20150106;121500;1420542900;8163,36;20,25;1,5;1
20150106;123000;1420543800;8357,26;20,3;1,4;1
20150106;124500;1420544700;8551,16;20,35;1,3;1
20150106;130000;1420545600;8745,06;20,4;1,2;1
20150106;131500;1420546500;8707,3;20,4;1,2;1
20150106;133000;1420547400;8669,54;20,4;1,2;1
20150106;134500;1420548300;8631,78;20,4;1,2;1
20150106;140000;1420549200;8594,02;20,4;1,2;1
20150106;141500;1420550100;8653,43;20,5;1,225;1
20150106;143000;1420551000;8712,84;20,6;1,25;1
20150106;144500;1420551900;8772,26;20,7;1,275;1
20150106;150000;1420552800;8831,67;20,8;1,3;1
20150106;151500;1420553700;8761,35;20,75;1,275;1
20150106;153000;1420554600;8691,03;20,7;1,25;1
20150106;154500;1420555500;8620,71;20,65;1,225;1
20150106;160000;1420556400;8550,39;20,6;1,2;1
20150106;161500;1420557300;8722,3;20,75;1,275;1
20150106;163000;1420558200;8894,21;20,9;1,35;1
20150106;164500;1420559100;9066,11;21,05;1,425;1
20150106;170000;1420560000;9238,02;21,2;1,5;1
20150106;171500;1420560900;9145,78;21,2;1,5;1
20150106;173000;1420561800;9053,54;21,2;1,5;1
20150106;174500;1420562700;8961,3;21,2;1,5;1
20150106;180000;1420563600;8869,06;21,2;1,5;1
20150106;181500;1420564500;8643,64;21,1;1,525;1
20150106;183000;1420565400;8418,22;21;1,55;1
20150106;184500;1420566300;8192,81;20,9;1,575;1
20150106;190000;1420567200;7967,39;20,8;1,6;1
20150106;191500;1420568100;8150,32;20,9;1,65;1
20150106;193000;1420569000;8333,25;21;1,7;1
20150106;194500;1420569900;8516,17;21,1;1,75;1
20150106;200000;1420570800;8699,1;21,2;1,8;1
20150106;201500;1420571700;8727,48;21,3;1,875;1
20150106;203000;1420572600;8755,85;21,4;1,95;1
20150106;204500;1420573500;8784,23;21,5;2,025;1
20150106;210000;1420574400;8812,61;21,6;2,1;1
20150106;211500;1420575300;8512,85;21,4;2,1;1
20150106;213000;1420576200;8213,1;21,2;2,1;1
20150106;214500;1420577100;7913,34;21;2,1;1
20150106;220000;1420578000;7613,59;20,8;2,1;1
20150106;221500;1420578900;7563,87;20,7;2,1;1
20150106;223000;1420579800;7514,16;20,6;2,1;1
20150106;224500;1420580700;7464,45;20,5;2,1;1
20150106;230000;1420581600;7414,73;20,4;2,1;1
20150106;231500;1420582500;7361,32;20,3;2,15;1
20150106;233000;1420583400;7307,9;20,2;2,2;1
20150106;234500;1420584300;7254,49;20,1;2,25;1
20150107;0;1420585200;7201,07;20;2,3;1
20150107;1500;1420586100;7282,68;20;2,3;1
20150107;3000;1420587000;7364,29;20;2,3;1
20150107;4500;1420587900;7445,89;20;2,3;1
20150107;10000;1420588800;7527,5;20;2,3;1
20150107;11500;1420589700;7571,46;20;2,3;1
20150107;13000;1420590600;7615,43;20;2,3;1
20150107;14500;1420591500;7659,39;20;2,3;1
20150107;20000;1420592400;7703,36;20;2,3;1
20150107;21500;1420593300;7749,75;20;2,25;1
20150107;23000;1420594200;7796,14;20;2,2;1
20150107;24500;1420595100;7842,53;20;2,15;1
20150107;30000;1420596000;7888,92;20;2,1;1
20150107;31500;1420596900;7941,32;20,025;2,1;1
20150107;33000;1420597800;7993,71;20,05;2,1;1
20150107;34500;1420598700;8046,1;20,075;2,1;1
20150107;40000;1420599600;8098,5;20,1;2,1;1
20150107;41500;1420600500;8085,38;20,075;2,1;1
20150107;43000;1420601400;8072,27;20,05;2,1;1
20150107;44500;1420602300;8059,15;20,025;2,1;1
20150107;50000;1420603200;8046,04;20;2,1;1
20150107;51500;1420604100;8079,8;20,025;2,025;1
20150107;53000;1420605000;8113,57;20,05;1,95;1
20150107;54500;1420605900;8147,33;20,075;1,875;1
20150107;60000;1420606800;8181,1;20,1;1,8;1
20150107;61500;1420607700;8180,79;20,075;1,75;1
20150107;63000;1420608600;8180,48;20,05;1,7;1
20150107;64500;1420609500;8180,17;20,025;1,65;1
20150107;70000;1420610400;8179,86;20;1,6;1
20150107;71500;1420611300;8225,01;20;1,525;1
20150107;73000;1420612200;8270,17;20;1,45;1
20150107;74500;1420613100;8315,32;20;1,375;1
20150107;80000;1420614000;8360,47;20;1,3;1
20150107;81500;1420614900;8381,93;20;1,275;1
20150107;83000;1420615800;8403,39;20;1,25;1
20150107;84500;1420616700;8424,84;20;1,225;1
20150107;90000;1420617600;8446,3;20;1,2;1
20150107;91500;1420618500;8449,44;20;1,225;1
20150107;93000;1420619400;8452,58;20;1,25;1
20150107;94500;1420620300;8455,72;20;1,275;1
20150107;100000;1420621200;8458,85;20;1,3;1
20150107;101500;1420622100;8441,9;20,05;1,275;1
20150107;103000;1420623000;8424,95;20,1;1,25;1
20150107;104500;1420623900;8408;20,15;1,225;1
20150107;110000;1420624800;8391,05;20,2;1,2;1
20150107;111500;1420625700;8313,98;20,2;1,175;1
20150107;113000;1420626600;8236,91;20,2;1,15;1
20150107;114500;1420627500;8159,83;20,2;1,125;1
20150107;120000;1420628400;8082,76;20,2;1,1;1
20150107;121500;1420629300;8076,02;20,2;1,125;1
20150107;123000;1420630200;8069,28;20,2;1,15;1
20150107;124500;1420631100;8062,54;20,2;1,175;1
20150107;130000;1420632000;8055,8;20,2;1,2;1
20150107;131500;1420632900;8146,58;20,25;1,225;1
20150107;133000;1420633800;8237,36;20,3;1,25;1
20150107;134500;1420634700;8328,14;20,35;1,275;1
20150107;140000;1420635600;8418,92;20,4;1,3;1
20150107;141500;1420636500;8369,18;20,35;1,25;1
20150107;143000;1420637400;8319,45;20,3;1,2;1
20150107;144500;1420638300;8269,71;20,25;1,15;1
20150107;150000;1420639200;8219,98;20,2;1,1;1
20150107;151500;1420640100;8253,35;20,2;1,05;1
20150107;153000;1420641000;8286,72;20,2;1;1
20150107;154500;1420641900;8320,1;20,2;0,95;1
20150107;160000;1420642800;8353,47;20,2;0,9;1
20150107;161500;1420643700;8378,06;20,25;0,85;1
20150107;163000;1420644600;8402,65;20,3;0,8;1
20150107;164500;1420645500;8427,24;20,35;0,75;1
20150107;170000;1420646400;8451,82;20,4;0,7;1
20150107;171500;1420647300;8404,77;20,3;0,725;1
20150107;173000;1420648200;8357,72;20,2;0,75;1
20150107;174500;1420649100;8310,67;20,1;0,775;1
20150107;180000;1420650000;8263,62;20;0,8;1
20150107;181500;1420650900;8666,96;20,3;0,75;1
20150107;183000;1420651800;9070,3;20,6;0,7;1
20150107;184500;1420652700;9473,64;20,9;0,65;1
20150107;190000;1420653600;9876,98;21,2;0,6;1
20150107;191500;1420654500;9902,57;21,3;0,55;1
20150107;193000;1420655400;9928,16;21,4;0,5;1
20150107;194500;1420656300;9953,74;21,5;0,45;1
20150107;200000;1420657200;9979,33;21,6;0,4;1
20150107;201500;1420658100;9793,35;21,5;0,375;1
20150107;203000;1420659000;9607,38;21,4;0,35;1
20150107;204500;1420659900;9421,41;21,3;0,325;1
20150107;210000;1420660800;9235,43;21,2;0,3;1
20150107;211500;1420661700;9094,17;21,1;0,275;1
20150107;213000;1420662600;8952,91;21;0,25;1
20150107;214500;1420663500;8811,64;20,9;0,225;1
20150107;220000;1420664400;8670,38;20,8;0,2;1
20150107;221500;1420665300;8681,62;20,8;0,175;1
20150107;223000;1420666200;8692,85;20,8;0,15;1
20150107;224500;1420667100;8704,09;20,8;0,125;1
20150107;230000;1420668000;8715,33;20,8;0,1;1
20150107;231500;1420668900;8677,45;20,7;0,1;1
20150107;233000;1420669800;8639,58;20,6;0,1;1
20150107;234500;1420670700;8601,71;20,5;0,1;1
20150108;0;1420671600;8563,83;20,4;0,1;1
20150108;1500;1420672500;8524,18;20,3;0,1;1
20150108;3000;1420673400;8484,53;20,2;0,1;1
20150108;4500;1420674300;8444,88;20,1;0,1;1
20150108;10000;1420675200;8405,22;20;0,1;1
20150108;11500;1420676100;8478,98;20;0,075;1
20150108;13000;1420677000;8552,73;20;0,05;1
20150108;14500;1420677900;8626,48;20;0,025;1
20150108;20000;1420678800;8700,23;20;0;1
20150108;21500;1420679700;8749,37;20;0;1
20150108;23000;1420680600;8798,51;20;0;1
20150108;24500;1420681500;8847,64;20;0;1
20150108;30000;1420682400;8896,78;20;0;1
20150108;31500;1420683300;8936,8;20;-0,05;1
20150108;33000;1420684200;8976,82;20;-0,1;1
20150108;34500;1420685100;9016,85;20;-0,15;1
20150108;40000;1420686000;9056,87;20;-0,2;1
20150108;41500;1420686900;9096,25;20;-0,275;1
20150108;43000;1420687800;9135,63;20;-0,35;1
20150108;44500;1420688700;9175,01;20;-0,425;1
20150108;50000;1420689600;9214,39;20;-0,5;1
20150108;51500;1420690500;9212,12;20,025;-0,55;1
20150108;53000;1420691400;9209,85;20,05;-0,6;1
20150108;54500;1420692300;9207,58;20,075;-0,65;1
20150108;60000;1420693200;9205,3;20,1;-0,7;1
20150108;61500;1420694100;9077,53;20,1;-0,725;1
20150108;63000;1420695000;8949,75;20,1;-0,75;1
20150108;64500;1420695900;8821,97;20,1;-0,775;1
20150108;70000;1420696800;8694,19;20,1;-0,8;1
20150108;71500;1420697700;8764,71;20,075;-0,8;1
20150108;73000;1420698600;8835,22;20,05;-0,8;1
20150108;74500;1420699500;8905,74;20,025;-0,8;1
20150108;80000;1420700400;8976,25;20;-0,8;1
20150108;81500;1420701300;9038,24;20;-0,75;1
20150108;83000;1420702200;9100,22;20;-0,7;1
20150108;84500;1420703100;9162,2;20;-0,65;1
20150108;90000;1420704000;9224,18;20;-0,6;1
20150108;91500;1420704900;9328,5;20,1;-0,55;1
20150108;93000;1420705800;9432,81;20,2;-0,5;1
20150108;94500;1420706700;9537,12;20,3;-0,45;1
20150108;100000;1420707600;9641,43;20,4;-0,4;1
20150108;101500;1420708500;9634,58;20,45;-0,325;1
20150108;103000;1420709400;9627,73;20,5;-0,25;1
20150108;104500;1420710300;9620,89;20,55;-0,175;1
20150108;110000;1420711200;9614,04;20,6;-0,1;1
20150108;111500;1420712100;9490,67;20,55;-0,075;1
20150108;113000;1420713000;9367,31;20,5;-0,05;1
20150108;114500;1420713900;9243,95;20,45;-0,025;1
20150108;120000;1420714800;9120,58;20,4;0;1
20150108;121500;1420715700;9080,18;20,4;0,075;1
20150108;123000;1420716600;9039,77;20,4;0,15;1
20150108;124500;1420717500;8999,36;20,4;0,225;1
20150108;130000;1420718400;8958,96;20,4;0,3;1
20150108;131500;1420719300;9023,25;20,45;0,275;1
20150108;133000;1420720200;9087,55;20,5;0,25;1
20150108;134500;1420721100;9151,85;20,55;0,225;1
20150108;140000;1420722000;9216,15;20,6;0,2;1
20150108;141500;1420722900;9191,77;20,6;0,175;1
20150108;143000;1420723800;9167,38;20,6;0,15;1
20150108;144500;1420724700;9143;20,6;0,125;1
20150108;150000;1420725600;9118,62;20,6;0,1;1
20150108;151500;1420726500;9133,83;20,6;0,075;1
20150108;153000;1420727400;9149,05;20,6;0,05;1
20150108;154500;1420728300;9164,26;20,6;0,025;1
20150108;160000;1420729200;9179,48;20,6;0;1
20150108;161500;1420730100;9239,48;20,65;-0,025;1
20150108;163000;1420731000;9299,48;20,7;-0,05;1
20150108;164500;1420731900;9359,48;20,75;-0,075;1
20150108;170000;1420732800;9419,48;20,8;-0,1;1
20150108;171500;1420733700;9629,44;21;-0,1;1
20150108;173000;1420734600;9839,4;21,2;-0,1;1
20150108;174500;1420735500;10049,4;21,4;-0,1;1
20150108;180000;1420736400;10259,3;21,6;-0,1;1
20150108;181500;1420737300;10176,3;21,6;-0,125;1
20150108;183000;1420738200;10093,2;21,6;-0,15;1
20150108;184500;1420739100;10010,2;21,6;-0,175;1
20150108;190000;1420740000;9927,14;21,6;-0,2;1
20150108;191500;1420740900;9864,33;21,6;-0,25;1
20150108;193000;1420741800;9801,52;21,6;-0,3;1
20150108;194500;1420742700;9738,71;21,6;-0,35;1
20150108;200000;1420743600;9675,89;21,6;-0,4;1
20150108;201500;1420744500;9333,65;21,3;-0,45;1
20150108;203000;1420745400;8991,41;21;-0,5;1
20150108;204500;1420746300;8649,16;20,7;-0,55;1
20150108;210000;1420747200;8306,92;20,4;-0,6;1
20150108;211500;1420748100;8292,5;20,3;-0,7;1
20150108;213000;1420749000;8278,08;20,2;-0,8;1
20150108;214500;1420749900;8263,66;20,1;-0,9;1
20150108;220000;1420750800;8249,24;20;-1;1
20150108;221500;1420751700;8377,96;20;-1;1
20150108;223000;1420752600;8506,68;20;-1;1
20150108;224500;1420753500;8635,41;20;-1;1
20150108;230000;1420754400;8764,13;20;-1;1
20150108;231500;1420755300;8869,45;20;-1,025;1
20150108;233000;1420756200;8974,76;20;-1,05;1
20150108;234500;1420757100;9080,08;20;-1,075;1
20150109;0;1420758000;9185,4;20;-1,1;1
20150109;1500;1420758900;9237,77;20;-1,1;1
20150109;3000;1420759800;9290,15;20;-1,1;1
20150109;4500;1420760700;9342,53;20;-1,1;1
20150109;10000;1420761600;9394,91;20;-1,1;1
20150109;11500;1420762500;9427,81;20;-1,1;1
20150109;13000;1420763400;9460,72;20;-1,1;1
20150109;14500;1420764300;9493,63;20;-1,1;1
20150109;20000;1420765200;9526,54;20;-1,1;1
20150109;21500;1420766100;9557,48;20;-1,15;1
20150109;23000;1420767000;9588,42;20;-1,2;1
20150109;24500;1420767900;9619,37;20;-1,25;1
20150109;30000;1420768800;9650,31;20;-1,3;1
20150109;31500;1420769700;9666,45;20;-1,275;1
20150109;33000;1420770600;9682,59;20;-1,25;1
20150109;34500;1420771500;9698,74;20;-1,225;1
20150109;40000;1420772400;9714,88;20;-1,2;1
20150109;41500;1420773300;9722,07;20;-1,175;1
20150109;43000;1420774200;9729,25;20;-1,15;1
20150109;44500;1420775100;9736,44;20;-1,125;1
20150109;50000;1420776000;9743,63;20;-1,1;1
20150109;51500;1420776900;9636,58;20;-1,05;1
20150109;53000;1420777800;9529,54;20;-1;1
20150109;54500;1420778700;9422,5;20;-0,95;1
20150109;60000;1420779600;9315,45;20;-0,9;1
20150109;61500;1420780500;9389,93;20;-0,875;1
20150109;63000;1420781400;9464,42;20;-0,85;1
20150109;64500;1420782300;9538,9;20;-0,825;1
20150109;70000;1420783200;9613,38;20;-0,8;1
20150109;71500;1420784100;9639,09;20,05;-0,8;1
20150109;73000;1420785000;9664,79;20,1;-0,8;1
20150109;74500;1420785900;9690,49;20,15;-0,8;1
20150109;80000;1420786800;9716,2;20,2;-0,8;1
20150109;81500;1420787700;9756,37;20,25;-0,775;1
20150109;83000;1420788600;9796,54;20,3;-0,75;1
20150109;84500;1420789500;9836,71;20,35;-0,725;1
20150109;90000;1420790400;9876,88;20,4;-0,7;1
20150109;91500;1420791300;9833,1;20,4;-0,675;1
20150109;93000;1420792200;9789,33;20,4;-0,65;1
20150109;94500;1420793100;9745,55;20,4;-0,625;1
20150109;100000;1420794000;9701,78;20,4;-0,6;1
20150109;101500;1420794900;9500,56;20,35;-0,575;1
20150109;103000;1420795800;9299,35;20,3;-0,55;1
20150109;104500;1420796700;9098,13;20,25;-0,525;1
20150109;110000;1420797600;8896,92;20,2;-0,5;1
20150109;111500;1420798500;8934,54;20,2;-0,5;1
20150109;113000;1420799400;8972,16;20,2;-0,5;1
20150109;114500;1420800300;9009,77;20,2;-0,5;1
20150109;120000;1420801200;9047,39;20,2;-0,5;1
20150109;121500;1420802100;9037,11;20,2;-0,525;1
20150109;123000;1420803000;9026,83;20,2;-0,55;1
20150109;124500;1420803900;9016,55;20,2;-0,575;1
20150109;130000;1420804800;9006,27;20,2;-0,6;1
20150109;131500;1420805700;9003,9;20,15;-0,65;1
20150109;133000;1420806600;9001,53;20,1;-0,7;1
20150109;134500;1420807500;8999,16;20,05;-0,75;1
20150109;140000;1420808400;8996,78;20;-0,8;1
20150109;141500;1420809300;9098,78;20,05;-0,85;1
20150109;143000;1420810200;9200,78;20,1;-0,9;1
20150109;144500;1420811100;9302,78;20,15;-0,95;1
20150109;150000;1420812000;9404,78;20,2;-1;1
20150109;151500;1420812900;9246,63;20,15;-0,975;1
20150109;153000;1420813800;9088,47;20,1;-0,95;1
20150109;154500;1420814700;8930,32;20,05;-0,925;1
20150109;160000;1420815600;8772,16;20;-0,9;1
20150109;161500;1420816500;8701,11;20;-0,95;1
20150109;163000;1420817400;8630,07;20;-1;1
20150109;164500;1420818300;8559,02;20;-1,05;1
20150109;170000;1420819200;8487,98;20;-1,1;1
20150109;171500;1420820100;8746,78;20,2;-1,15;1
20150109;173000;1420821000;9005,59;20,4;-1,2;1
20150109;174500;1420821900;9264,4;20,6;-1,25;1
20150109;180000;1420822800;9523,21;20,8;-1,3;1
20150109;181500;1420823700;9603,68;20,8;-1,325;1
20150109;183000;1420824600;9684,15;20,8;-1,35;1
20150109;184500;1420825500;9764,63;20,8;-1,375;1
20150109;190000;1420826400;9845,1;20,8;-1,4;1
20150109;191500;1420827300;9881,49;20,8;-1,375;1
20150109;193000;1420828200;9917,88;20,8;-1,35;1
20150109;194500;1420829100;9954,27;20,8;-1,325;1
20150109;200000;1420830000;9990,66;20,8;-1,3;1
20150109;201500;1420830900;9986,6;20,8;-1,325;1
20150109;203000;1420831800;9982,53;20,8;-1,35;1
20150109;204500;1420832700;9978,46;20,8;-1,375;1
20150109;210000;1420833600;9974,39;20,8;-1,4;1
20150109;211500;1420834500;9805,18;20,7;-1,4;1
20150109;213000;1420835400;9635,97;20,6;-1,4;1
20150109;214500;1420836300;9466,76;20,5;-1,4;1
20150109;220000;1420837200;9297,55;20,4;-1,4;1
20150109;221500;1420838100;9387,87;20,4;-1,475;1
20150109;223000;1420839000;9478,19;20,4;-1,55;1
20150109;224500;1420839900;9568,51;20,4;-1,625;1
20150109;230000;1420840800;9658,83;20,4;-1,7;1
20150109;231500;1420841700;9600,18;20,3;-1,75;1
20150109;233000;1420842600;9541,53;20,2;-1,8;1
20150109;234500;1420843500;9482,88;20,1;-1,85;1
20150110;0;1420844400;9424,22;20;-1,9;1
20150110;1500;1420845300;9491,99;20;-1,9;1
20150110;3000;1420846200;9559,75;20;-1,9;1
20150110;4500;1420847100;9627,51;20;-1,9;1
20150110;10000;1420848000;9695,28;20;-1,9;1
20150110;11500;1420848900;9727,67;20;-1,85;1
20150110;13000;1420849800;9760,06;20;-1,8;1
20150110;14500;1420850700;9792,45;20;-1,75;1
20150110;20000;1420851600;9824,84;20;-1,7;1
20150110;21500;1420852500;9835,66;20;-1,65;1
20150110;23000;1420853400;9846,49;20;-1,6;1
20150110;24500;1420854300;9857,31;20;-1,55;1
20150110;30000;1420855200;9868,14;20;-1,5;1
20150110;31500;1420856100;9866,52;20;-1,45;1
20150110;33000;1420857000;9864,9;20;-1,4;1
20150110;34500;1420857900;9863,29;20;-1,35;1
20150110;40000;1420858800;9861,67;20;-1,3;1
20150110;41500;1420859700;9857,05;20;-1,275;1
20150110;43000;1420860600;9852,42;20;-1,25;1
20150110;44500;1420861500;9847,8;20;-1,225;1
20150110;50000;1420862400;9843,18;20;-1,2;1
20150110;51500;1420863300;9836,25;20;-1,175;1
20150110;53000;1420864200;9829,33;20;-1,15;1
20150110;54500;1420865100;9822,4;20;-1,125;1
20150110;60000;1420866000;9815,47;20;-1,1;1
20150110;61500;1420866900;9807;20;-1,075;1
20150110;63000;1420867800;9798,53;20;-1,05;1
20150110;64500;1420868700;9790,06;20;-1,025;1
20150110;70000;1420869600;9781,59;20;-1;1
20150110;71500;1420870500;9709,14;20,025;-0,95;1
20150110;73000;1420871400;9636,7;20,05;-0,9;1
20150110;74500;1420872300;9564,25;20,075;-0,85;1
20150110;80000;1420873200;9491,8;20,1;-0,8;1
20150110;81500;1420874100;9465,79;20,125;-0,825;1
20150110;83000;1420875000;9439,77;20,15;-0,85;1
20150110;84500;1420875900;9413,76;20,175;-0,875;1
20150110;90000;1420876800;9387,75;20,2;-0,9;1
20150110;91500;1420877700;9276,82;20,25;-0,9;1
20150110;93000;1420878600;9165,88;20,3;-0,9;1
20150110;94500;1420879500;9054,94;20,35;-0,9;1
20150110;100000;1420880400;8944,01;20,4;-0,9;1
20150110;101500;1420881300;8921,34;20,35;-0,9;1
20150110;103000;1420882200;8898,66;20,3;-0,9;1
20150110;104500;1420883100;8875,99;20,25;-0,9;1
20150110;110000;1420884000;8853,32;20,2;-0,9;1
20150110;111500;1420884900;8900,05;20,2;-0,9;1
20150110;113000;1420885800;8946,77;20,2;-0,9;1
20150110;114500;1420886700;8993,5;20,2;-0,9;1
20150110;120000;1420887600;9040,23;20,2;-0,9;1
20150110;121500;1420888500;9079,64;20,25;-0,9;1
20150110;123000;1420889400;9119,06;20,3;-0,9;1
20150110;124500;1420890300;9158,47;20,35;-0,9;1
20150110;130000;1420891200;9197,89;20,4;-0,9;1
20150110;131500;1420892100;9265,65;20,4;-0,9;1
20150110;133000;1420893000;9333,41;20,4;-0,9;1
20150110;134500;1420893900;9401,18;20,4;-0,9;1
20150110;140000;1420894800;9468,94;20,4;-0,9;1
20150110;141500;1420895700;9477,21;20,4;-0,925;1
20150110;143000;1420896600;9485,48;20,4;-0,95;1
20150110;144500;1420897500;9493,74;20,4;-0,975;1
20150110;150000;1420898400;9502,01;20,4;-1;1
20150110;151500;1420899300;9434,72;20,35;-1,025;1
20150110;153000;1420900200;9367,43;20,3;-1,05;1
20150110;154500;1420901100;9300,14;20,25;-1,075;1
20150110;160000;1420902000;9232,85;20,2;-1,1;1
20150110;161500;1420902900;9469,86;20,35;-1,125;1
20150110;163000;1420903800;9706,88;20,5;-1,15;1
20150110;164500;1420904700;9943,89;20,65;-1,175;1
20150110;170000;1420905600;10180,9;20,8;-1,2;1
20150110;171500;1420906500;10174,8;20,8;-1,225;1
20150110;173000;1420907400;10168,7;20,8;-1,25;1
20150110;174500;1420908300;10162,6;20,8;-1,275;1
20150110;180000;1420909200;10156,5;20,8;-1,3;1
20150110;181500;1420910100;9973,79;20,7;-1,325;1
20150110;183000;1420911000;9791,04;20,6;-1,35;1
20150110;184500;1420911900;9608,29;20,5;-1,375;1
20150110;190000;1420912800;9425,55;20,4;-1,4;1
20150110;191500;1420913700;9298,77;20,4;-1,45;1
20150110;193000;1420914600;9171,99;20,4;-1,5;1
20150110;194500;1420915500;9045,21;20,4;-1,55;1
20150110;200000;1420916400;8918,43;20,4;-1,6;1
20150110;201500;1420917300;9057,66;20,4;-1,65;1
20150110;203000;1420918200;9196,89;20,4;-1,7;1
20150110;204500;1420919100;9336,13;20,4;-1,75;1
20150110;210000;1420920000;9475,36;20,4;-1,8;1
20150110;211500;1420920900;9665,38;20,5;-1,875;1
20150110;213000;1420921800;9855,4;20,6;-1,95;1
20150110;214500;1420922700;10045,4;20,7;-2,025;1
20150110;220000;1420923600;10235,4;20,8;-2,1;1
20150110;221500;1420924500;10149,9;20,7;-2,1;1
20150110;223000;1420925400;10064,4;20,6;-2,1;1
20150110;224500;1420926300;9978,87;20,5;-2,1;1
20150110;230000;1420927200;9893,34;20,4;-2,1;1
20150110;231500;1420928100;9810,57;20,3;-2,075;1
20150110;233000;1420929000;9727,8;20,2;-2,05;1
20150110;234500;1420929900;9645,03;20,1;-2,025;1
20150111;0;1420930800;9562,26;20;-2;1
20150111;1500;1420931700;9604,52;20;-2;1
20150111;3000;1420932600;9646,77;20;-2;1
20150111;4500;1420933500;9689,03;20;-2;1
20150111;10000;1420934400;9731,29;20;-2;1
20150111;11500;1420935300;9778,45;20;-2,05;1
20150111;13000;1420936200;9825,62;20;-2,1;1
20150111;14500;1420937100;9872,79;20;-2,15;1
20150111;20000;1420938000;9919,95;20;-2,2;1
