#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 3 --- socioeconomic factor: ALL --- climate region: TRY2010_4_Jahr.dat --- total domestic hot water energy demand: 1668 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_dhw;W;power;heating demand for water heating 
#005;simulated building	;SFH_1
#006;climate region	;TRY2010_4_Jahr.dat
#007;number of houses	;1
#008;number of apartments	;1
#009;number of occupants per apartment 	;3
#010;working pattern	;ALL
#011;total number of occupants 	;3
#012;specific DHW demand per person	;556;kWh/p
YYYYMMDD;hhmmss;unixtimestamp;Q_dhw
20150110;144500;1420897500;0
20150110;150000;1420898400;1592,33
20150110;151500;1420899300;0
20150110;153000;1420900200;0
20150110;154500;1420901100;0
20150110;160000;1420902000;0
20150110;161500;1420902900;21496,5
20150110;163000;1420903800;0
20150110;164500;1420904700;0
20150110;170000;1420905600;0
20150110;171500;1420906500;0
20150110;173000;1420907400;0
20150110;174500;1420908300;0
20150110;180000;1420909200;0
20150110;181500;1420910100;0
20150110;183000;1420911000;0
20150110;184500;1420911900;0
20150110;190000;1420912800;0
20150110;191500;1420913700;0
20150110;193000;1420914600;0
20150110;194500;1420915500;0
20150110;200000;1420916400;0
20150110;201500;1420917300;0
20150110;203000;1420918200;0
20150110;204500;1420919100;0
20150110;210000;1420920000;0
20150110;211500;1420920900;0
20150110;213000;1420921800;0
20150110;214500;1420922700;0
20150110;220000;1420923600;0
20150110;221500;1420924500;0
20150110;223000;1420925400;0
20150110;224500;1420926300;0
20150110;230000;1420927200;0
20150110;231500;1420928100;0
20150110;233000;1420929000;0
20150110;234500;1420929900;0
20150111;0;1420930800;0
20150111;1500;1420931700;0
20150111;3000;1420932600;0
20150111;4500;1420933500;0
20150111;10000;1420934400;0
20150111;11500;1420935300;0
20150111;13000;1420936200;0
20150111;14500;1420937100;0
20150111;20000;1420938000;0
20150111;21500;1420938900;0
20150111;23000;1420939800;0
20150111;24500;1420940700;0
20150111;30000;1420941600;0
20150111;31500;1420942500;0
20150111;33000;1420943400;0
20150111;34500;1420944300;0
20150111;40000;1420945200;0
20150111;41500;1420946100;0
20150111;43000;1420947000;0
20150111;44500;1420947900;0
20150111;50000;1420948800;0
20150111;51500;1420949700;0
20150111;53000;1420950600;0
20150111;54500;1420951500;0
20150111;60000;1420952400;0
20150111;61500;1420953300;0
20150111;63000;1420954200;0
20150111;64500;1420955100;0
20150111;70000;1420956000;0
20150111;71500;1420956900;0
20150111;73000;1420957800;0
20150111;74500;1420958700;0
20150111;80000;1420959600;0
20150111;81500;1420960500;0
20150111;83000;1420961400;23158,8
20150111;84500;1420962300;0
20150111;90000;1420963200;0
20150111;91500;1420964100;0
20150111;93000;1420965000;0
20150111;94500;1420965900;0
20150111;100000;1420966800;0
20150111;101500;1420967700;0
20150111;103000;1420968600;0
20150111;104500;1420969500;0
20150111;110000;1420970400;0
20150111;111500;1420971300;0
20150111;113000;1420972200;0
20150111;114500;1420973100;0
20150111;120000;1420974000;0
20150111;121500;1420974900;0
20150111;123000;1420975800;0
20150111;124500;1420976700;0
20150111;130000;1420977600;0
20150111;131500;1420978500;0
20150111;133000;1420979400;0
20150111;134500;1420980300;0
20150111;140000;1420981200;0
20150111;141500;1420982100;0
20150111;143000;1420983000;0
20150111;144500;1420983900;0
20150111;150000;1420984800;0
20150111;151500;1420985700;0
20150111;153000;1420986600;0
20150111;154500;1420987500;0
20150111;160000;1420988400;0
20150111;161500;1420989300;0
20150111;163000;1420990200;0
20150111;164500;1420991100;0
20150111;170000;1420992000;0
20150111;171500;1420992900;0
20150111;173000;1420993800;0
20150111;174500;1420994700;0
20150111;180000;1420995600;0
20150111;181500;1420996500;0
20150111;183000;1420997400;0
20150111;184500;1420998300;0
20150111;190000;1420999200;0
20150111;191500;1421000100;0
20150111;193000;1421001000;0
20150111;194500;1421001900;3249,71
20150111;200000;1421002800;0
20150111;201500;1421003700;0
20150111;203000;1421004600;0
20150111;204500;1421005500;0
20150111;210000;1421006400;0
20150111;211500;1421007300;0
20150111;213000;1421008200;0
20150111;214500;1421009100;0
20150111;220000;1421010000;0
20150111;221500;1421010900;0
20150111;223000;1421011800;0
20150111;224500;1421012700;0
20150111;230000;1421013600;0
20150111;231500;1421014500;0
20150111;233000;1421015400;0
20150111;234500;1421016300;0
20150112;0;1421017200;0
20150112;1500;1421018100;0
20150112;3000;1421019000;0
20150112;4500;1421019900;0
20150112;10000;1421020800;0
20150112;11500;1421021700;0
20150112;13000;1421022600;0
20150112;14500;1421023500;0
20150112;20000;1421024400;0
20150112;21500;1421025300;0
20150112;23000;1421026200;0
20150112;24500;1421027100;0
20150112;30000;1421028000;0
20150112;31500;1421028900;0
20150112;33000;1421029800;0
20150112;34500;1421030700;0
20150112;40000;1421031600;0
20150112;41500;1421032500;0
20150112;43000;1421033400;0
20150112;44500;1421034300;0
20150112;50000;1421035200;0
20150112;51500;1421036100;0
20150112;53000;1421037000;0
20150112;54500;1421037900;0
20150112;60000;1421038800;0
20150112;61500;1421039700;0
20150112;63000;1421040600;0
20150112;64500;1421041500;0
20150112;70000;1421042400;0
20150112;71500;1421043300;0
20150112;73000;1421044200;0
20150112;74500;1421045100;0
20150112;80000;1421046000;0
20150112;81500;1421046900;0
20150112;83000;1421047800;0
20150112;84500;1421048700;0
20150112;90000;1421049600;0
20150112;91500;1421050500;0
20150112;93000;1421051400;0
20150112;94500;1421052300;0
20150112;100000;1421053200;0
20150112;101500;1421054100;0
20150112;103000;1421055000;0
20150112;104500;1421055900;0
20150112;110000;1421056800;0
20150112;111500;1421057700;0
20150112;113000;1421058600;1931,55
20150112;114500;1421059500;0
20150112;120000;1421060400;0
20150112;121500;1421061300;0
20150112;123000;1421062200;0
20150112;124500;1421063100;0
20150112;130000;1421064000;0
20150112;131500;1421064900;0
20150112;133000;1421065800;0
20150112;134500;1421066700;0
20150112;140000;1421067600;0
20150112;141500;1421068500;0
20150112;143000;1421069400;0
20150112;144500;1421070300;0
20150112;150000;1421071200;0
20150112;151500;1421072100;0
20150112;153000;1421073000;0
20150112;154500;1421073900;0
20150112;160000;1421074800;0
20150112;161500;1421075700;0
20150112;163000;1421076600;0
20150112;164500;1421077500;0
20150112;170000;1421078400;0
20150112;171500;1421079300;0
20150112;173000;1421080200;0
20150112;174500;1421081100;0
20150112;180000;1421082000;0
20150112;181500;1421082900;0
20150112;183000;1421083800;0
20150112;184500;1421084700;0
20150112;190000;1421085600;0
20150112;191500;1421086500;0
20150112;193000;1421087400;0
20150112;194500;1421088300;0
20150112;200000;1421089200;0
20150112;201500;1421090100;0
20150112;203000;1421091000;0
20150112;204500;1421091900;0
20150112;210000;1421092800;0
20150112;211500;1421093700;0
20150112;213000;1421094600;0
20150112;214500;1421095500;0
20150112;220000;1421096400;0
20150112;221500;1421097300;0
20150112;223000;1421098200;0
20150112;224500;1421099100;0
20150112;230000;1421100000;0
20150112;231500;1421100900;0
20150112;233000;1421101800;0
20150112;234500;1421102700;0
20150113;0;1421103600;0
20150113;1500;1421104500;0
20150113;3000;1421105400;0
20150113;4500;1421106300;0
20150113;10000;1421107200;0
20150113;11500;1421108100;0
20150113;13000;1421109000;0
20150113;14500;1421109900;0
20150113;20000;1421110800;0
20150113;21500;1421111700;0
20150113;23000;1421112600;0
20150113;24500;1421113500;0
20150113;30000;1421114400;0
20150113;31500;1421115300;0
20150113;33000;1421116200;0
20150113;34500;1421117100;0
20150113;40000;1421118000;0
20150113;41500;1421118900;0
20150113;43000;1421119800;0
20150113;44500;1421120700;0
20150113;50000;1421121600;0
20150113;51500;1421122500;0
20150113;53000;1421123400;0
20150113;54500;1421124300;0
20150113;60000;1421125200;0
20150113;61500;1421126100;0
20150113;63000;1421127000;0
20150113;64500;1421127900;0
20150113;70000;1421128800;0
20150113;71500;1421129700;0
20150113;73000;1421130600;0
20150113;74500;1421131500;0
20150113;80000;1421132400;0
20150113;81500;1421133300;0
20150113;83000;1421134200;0
20150113;84500;1421135100;0
20150113;90000;1421136000;0
20150113;91500;1421136900;0
20150113;93000;1421137800;0
20150113;94500;1421138700;0
20150113;100000;1421139600;0
20150113;101500;1421140500;0
20150113;103000;1421141400;0
20150113;104500;1421142300;0
20150113;110000;1421143200;0
20150113;111500;1421144100;0
20150113;113000;1421145000;0
20150113;114500;1421145900;0
20150113;120000;1421146800;0
20150113;121500;1421147700;0
20150113;123000;1421148600;0
20150113;124500;1421149500;0
20150113;130000;1421150400;0
20150113;131500;1421151300;46695,2
20150113;133000;1421152200;0
20150113;134500;1421153100;0
20150113;140000;1421154000;0
20150113;141500;1421154900;0
20150113;143000;1421155800;0
20150113;144500;1421156700;0
20150113;150000;1421157600;0
20150113;151500;1421158500;0
20150113;153000;1421159400;0
20150113;154500;1421160300;0
20150113;160000;1421161200;0
20150113;161500;1421162100;0
20150113;163000;1421163000;0
20150113;164500;1421163900;0
20150113;170000;1421164800;0
20150113;171500;1421165700;0
20150113;173000;1421166600;0
20150113;174500;1421167500;0
20150113;180000;1421168400;0
20150113;181500;1421169300;0
20150113;183000;1421170200;0
20150113;184500;1421171100;0
20150113;190000;1421172000;0
20150113;191500;1421172900;0
20150113;193000;1421173800;0
20150113;194500;1421174700;0
20150113;200000;1421175600;5836,9
20150113;201500;1421176500;0
20150113;203000;1421177400;0
20150113;204500;1421178300;0
20150113;210000;1421179200;0
20150113;211500;1421180100;0
20150113;213000;1421181000;0
20150113;214500;1421181900;26340,9
20150113;220000;1421182800;0
20150113;221500;1421183700;0
20150113;223000;1421184600;0
20150113;224500;1421185500;0
20150113;230000;1421186400;0
20150113;231500;1421187300;0
20150113;233000;1421188200;0
20150113;234500;1421189100;0
20150114;0;1421190000;0
20150114;1500;1421190900;0
20150114;3000;1421191800;0
20150114;4500;1421192700;0
20150114;10000;1421193600;0
20150114;11500;1421194500;0
20150114;13000;1421195400;0
20150114;14500;1421196300;0
20150114;20000;1421197200;0
20150114;21500;1421198100;0
20150114;23000;1421199000;0
20150114;24500;1421199900;0
20150114;30000;1421200800;0
20150114;31500;1421201700;0
20150114;33000;1421202600;0
20150114;34500;1421203500;0
20150114;40000;1421204400;0
20150114;41500;1421205300;0
20150114;43000;1421206200;0
20150114;44500;1421207100;0
20150114;50000;1421208000;0
20150114;51500;1421208900;0
20150114;53000;1421209800;0
20150114;54500;1421210700;0
20150114;60000;1421211600;0
20150114;61500;1421212500;0
20150114;63000;1421213400;0
20150114;64500;1421214300;0
20150114;70000;1421215200;0
20150114;71500;1421216100;0
20150114;73000;1421217000;0
20150114;74500;1421217900;0
20150114;80000;1421218800;0
20150114;81500;1421219700;0
20150114;83000;1421220600;0
20150114;84500;1421221500;0
20150114;90000;1421222400;0
20150114;91500;1421223300;0
20150114;93000;1421224200;0
20150114;94500;1421225100;0
20150114;100000;1421226000;0
20150114;101500;1421226900;0
20150114;103000;1421227800;0
20150114;104500;1421228700;0
20150114;110000;1421229600;0
20150114;111500;1421230500;0
20150114;113000;1421231400;0
20150114;114500;1421232300;0
20150114;120000;1421233200;0
20150114;121500;1421234100;0
20150114;123000;1421235000;0
20150114;124500;1421235900;0
20150114;130000;1421236800;0
20150114;131500;1421237700;0
20150114;133000;1421238600;0
20150114;134500;1421239500;0
20150114;140000;1421240400;0
20150114;141500;1421241300;0
20150114;143000;1421242200;0
20150114;144500;1421243100;0
20150114;150000;1421244000;0
20150114;151500;1421244900;0
20150114;153000;1421245800;0
20150114;154500;1421246700;0
20150114;160000;1421247600;0
20150114;161500;1421248500;0
20150114;163000;1421249400;0
20150114;164500;1421250300;0
20150114;170000;1421251200;0
20150114;171500;1421252100;0
20150114;173000;1421253000;0
20150114;174500;1421253900;0
20150114;180000;1421254800;0
20150114;181500;1421255700;0
20150114;183000;1421256600;0
20150114;184500;1421257500;0
20150114;190000;1421258400;0
20150114;191500;1421259300;0
20150114;193000;1421260200;0
20150114;194500;1421261100;0
20150114;200000;1421262000;0
20150114;201500;1421262900;0
20150114;203000;1421263800;0
20150114;204500;1421264700;0
20150114;210000;1421265600;0
20150114;211500;1421266500;0
20150114;213000;1421267400;0
20150114;214500;1421268300;0
20150114;220000;1421269200;0
20150114;221500;1421270100;0
20150114;223000;1421271000;0
20150114;224500;1421271900;0
20150114;230000;1421272800;0
20150114;231500;1421273700;0
20150114;233000;1421274600;0
20150114;234500;1421275500;0
20150115;0;1421276400;0
20150115;1500;1421277300;0
20150115;3000;1421278200;0
20150115;4500;1421279100;0
20150115;10000;1421280000;0
20150115;11500;1421280900;0
20150115;13000;1421281800;0
20150115;14500;1421282700;0
20150115;20000;1421283600;0
20150115;21500;1421284500;0
20150115;23000;1421285400;0
20150115;24500;1421286300;0
20150115;30000;1421287200;0
20150115;31500;1421288100;0
20150115;33000;1421289000;0
20150115;34500;1421289900;0
20150115;40000;1421290800;0
20150115;41500;1421291700;0
20150115;43000;1421292600;0
20150115;44500;1421293500;0
20150115;50000;1421294400;0
20150115;51500;1421295300;0
20150115;53000;1421296200;0
20150115;54500;1421297100;20237,1
20150115;60000;1421298000;0
20150115;61500;1421298900;0
20150115;63000;1421299800;0
20150115;64500;1421300700;0
20150115;70000;1421301600;0
20150115;71500;1421302500;0
20150115;73000;1421303400;0
20150115;74500;1421304300;0
20150115;80000;1421305200;0
20150115;81500;1421306100;0
20150115;83000;1421307000;0
20150115;84500;1421307900;0
20150115;90000;1421308800;0
20150115;91500;1421309700;0
20150115;93000;1421310600;0
20150115;94500;1421311500;0
20150115;100000;1421312400;0
20150115;101500;1421313300;0
20150115;103000;1421314200;0
20150115;104500;1421315100;0
20150115;110000;1421316000;0
20150115;111500;1421316900;0
20150115;113000;1421317800;0
20150115;114500;1421318700;0
20150115;120000;1421319600;0
20150115;121500;1421320500;0
20150115;123000;1421321400;0
20150115;124500;1421322300;0
20150115;130000;1421323200;0
20150115;131500;1421324100;0
20150115;133000;1421325000;0
20150115;134500;1421325900;0
20150115;140000;1421326800;0
20150115;141500;1421327700;0
20150115;143000;1421328600;0
20150115;144500;1421329500;0
20150115;150000;1421330400;0
20150115;151500;1421331300;0
20150115;153000;1421332200;0
20150115;154500;1421333100;0
20150115;160000;1421334000;0
20150115;161500;1421334900;0
20150115;163000;1421335800;0
20150115;164500;1421336700;0
20150115;170000;1421337600;0
20150115;171500;1421338500;0
20150115;173000;1421339400;0
20150115;174500;1421340300;0
20150115;180000;1421341200;0
20150115;181500;1421342100;0
20150115;183000;1421343000;0
20150115;184500;1421343900;0
20150115;190000;1421344800;0
20150115;191500;1421345700;0
20150115;193000;1421346600;0
20150115;194500;1421347500;0
20150115;200000;1421348400;0
20150115;201500;1421349300;0
20150115;203000;1421350200;0
20150115;204500;1421351100;0
20150115;210000;1421352000;0
20150115;211500;1421352900;0
20150115;213000;1421353800;0
20150115;214500;1421354700;0
20150115;220000;1421355600;0
20150115;221500;1421356500;0
20150115;223000;1421357400;0
20150115;224500;1421358300;0
20150115;230000;1421359200;0
20150115;231500;1421360100;0
20150115;233000;1421361000;0
20150115;234500;1421361900;0
20150116;0;1421362800;0
20150116;1500;1421363700;0
20150116;3000;1421364600;0
20150116;4500;1421365500;0
20150116;10000;1421366400;0
20150116;11500;1421367300;0
20150116;13000;1421368200;0
20150116;14500;1421369100;0
20150116;20000;1421370000;0
20150116;21500;1421370900;0
20150116;23000;1421371800;0
20150116;24500;1421372700;0
20150116;30000;1421373600;0
20150116;31500;1421374500;0
20150116;33000;1421375400;0
20150116;34500;1421376300;0
20150116;40000;1421377200;0
20150116;41500;1421378100;0
20150116;43000;1421379000;0
20150116;44500;1421379900;0
20150116;50000;1421380800;0
20150116;51500;1421381700;0
20150116;53000;1421382600;0
20150116;54500;1421383500;0
20150116;60000;1421384400;1875,25
20150116;61500;1421385300;0
20150116;63000;1421386200;0
20150116;64500;1421387100;0
20150116;70000;1421388000;0
20150116;71500;1421388900;0
20150116;73000;1421389800;0
20150116;74500;1421390700;0
20150116;80000;1421391600;0
20150116;81500;1421392500;0
20150116;83000;1421393400;0
20150116;84500;1421394300;0
20150116;90000;1421395200;0
20150116;91500;1421396100;0
20150116;93000;1421397000;0
20150116;94500;1421397900;0
20150116;100000;1421398800;0
20150116;101500;1421399700;0
20150116;103000;1421400600;0
20150116;104500;1421401500;0
20150116;110000;1421402400;0
20150116;111500;1421403300;0
20150116;113000;1421404200;0
20150116;114500;1421405100;0
20150116;120000;1421406000;0
20150116;121500;1421406900;0
20150116;123000;1421407800;0
20150116;124500;1421408700;0
20150116;130000;1421409600;0
20150116;131500;1421410500;0
20150116;133000;1421411400;0
20150116;134500;1421412300;0
20150116;140000;1421413200;0
20150116;141500;1421414100;0
20150116;143000;1421415000;0
20150116;144500;1421415900;0
20150116;150000;1421416800;0
20150116;151500;1421417700;0
20150116;153000;1421418600;0
20150116;154500;1421419500;0
20150116;160000;1421420400;0
20150116;161500;1421421300;24753,3
20150116;163000;1421422200;0
20150116;164500;1421423100;0
20150116;170000;1421424000;0
20150116;171500;1421424900;0
20150116;173000;1421425800;0
20150116;174500;1421426700;0
20150116;180000;1421427600;0
20150116;181500;1421428500;0
20150116;183000;1421429400;0
20150116;184500;1421430300;0
20150116;190000;1421431200;0
20150116;191500;1421432100;0
20150116;193000;1421433000;0
20150116;194500;1421433900;0
20150116;200000;1421434800;0
20150116;201500;1421435700;0
20150116;203000;1421436600;0
20150116;204500;1421437500;0
20150116;210000;1421438400;0
20150116;211500;1421439300;0
20150116;213000;1421440200;0
20150116;214500;1421441100;0
20150116;220000;1421442000;0
20150116;221500;1421442900;0
20150116;223000;1421443800;0
20150116;224500;1421444700;0
20150116;230000;1421445600;25578,4
20150116;231500;1421446500;0
20150116;233000;1421447400;0
20150116;234500;1421448300;0
20150117;0;1421449200;0
20150117;1500;1421450100;0
20150117;3000;1421451000;0
20150117;4500;1421451900;0
20150117;10000;1421452800;0
20150117;11500;1421453700;0
20150117;13000;1421454600;0
20150117;14500;1421455500;0
20150117;20000;1421456400;0
20150117;21500;1421457300;0
20150117;23000;1421458200;0
20150117;24500;1421459100;0
20150117;30000;1421460000;0
20150117;31500;1421460900;0
20150117;33000;1421461800;0
20150117;34500;1421462700;0
20150117;40000;1421463600;0
20150117;41500;1421464500;0
20150117;43000;1421465400;0
20150117;44500;1421466300;0
20150117;50000;1421467200;0
20150117;51500;1421468100;0
20150117;53000;1421469000;0
20150117;54500;1421469900;0
20150117;60000;1421470800;0
20150117;61500;1421471700;0
20150117;63000;1421472600;3753,3
20150117;64500;1421473500;0
20150117;70000;1421474400;0
20150117;71500;1421475300;0
20150117;73000;1421476200;0
20150117;74500;1421477100;0
20150117;80000;1421478000;0
20150117;81500;1421478900;0
20150117;83000;1421479800;0
20150117;84500;1421480700;0
20150117;90000;1421481600;0
